Year data collection,Placement test score (%),Age,Age of exposure to English,Years studying English,Stay abroad in English speaking country (>= 1 month),Stay abroad (months),Proficiency (self-assessment) speaking,Proficiency (self-assessment) listening,Proficiency (self-assessment) reading,Proficiency (self-assessment) writing,Proficiency (self-assessment),Proficiency (self-assessment) in additional language speaking,Proficiency (self-assessment) in additional language listening,Proficiency (self-assessment) in additional language reading,Proficiency (self-assessment) in additional language writing,Task number,Language certificates (highest level),FatherL1=L1,MotherL1=L1,Parents L1 different,is L1 spoken at home,is Father L1 spoken at home,is Mother L1 spoken at home,Number of languages spoken at home,is English spoken at home,Number of additional foreign languages,French,German,Spanish,Italian,Latin,Chinese,Portuguese,Japanese,Russian,Greek,Arabic,Turkish,Number of additional foreign language(s) not M/F's L1 and home L,Sex: Female,L1: German,Online,unique_word_count,lexical_diversity,sentence_count,avg_words_per_sentence,punctuation_count,gunning_fog_index,lemmatized_freqs_avg,lemmatized_freqs_None_ratio,pos_ratio_n,pos_ratio_v,pos_ratio_j,pos_ratio_r,pos_ratio_i,pos_ratio_p,pos_ratio_c,pos_ratio_d,pos_ratio_m,pos_ratio_u,pos_ratio_a,Proficiency
2013,9.689475973036945,17.03680270473962,7.96319729526038,9.07360540947924,0,0.0,1.03680270473962,1.03680270473962,1.03680270473962,1.03680270473962,1.03680270473962,2.5631972952603803,2.9484762133645317,3.155836754312456,2.577918377156228,13,3.0,True,True,True,True,True,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.036802704739619996,0,0,76,0.6218503504953901,7,17.403187635476023,20,6.01001159127442,592.0360889739593,0.2965789261837612,0.2588934503252231,0.2698650352831473,0.028076954039118262,0.09247632079827012,0.09452091550602679,0.06712549303616065,0.07946014113258923,0.041093133704799056,0.0,0.0,0.0,0
2017,16.818241067252313,21.408794663738437,5.443404002196171,15.965390661542267,0,0.0,3.0,2.7043973318692194,3.8521986659346097,3.8521986659346097,3.3521986659346097,2.4295602668130782,3.2521986659346096,3.2521986659346096,2.911319199560766,13,3.511319199560766,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8521986659346096,0,0,58,0.5128522899187296,5,21.29248134138596,16,7.509250881581243,259.63384663622844,0.31231370124457325,0.2426534597764258,0.2426534597764258,0.0672993218308278,0.09668548272512463,0.10853622982486179,0.08483473562538758,0.023220080489382466,0.04976390803626795,0.0,0.0,0.0,0
2012,20.274699751816026,12.743083356313331,5.972333425253323,6.770749931060007,0,0.0,2.4861667126266616,2.4861667126266616,1.0,1.7430833563133308,1.9288541953916636,1.8,2.0,1.9541499862120015,1.9027666574746678,13,2.1486166712626664,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,32,0.6133192437262376,2,23.045458597603304,16,8.314784275362054,226.70811667831794,0.5016619357352268,0.2733486453316537,0.27491690321323864,0.09163896773774621,0.01605729023041682,0.04660361280966556,0.07714993538891429,0.06109264515849747,0.07558167750732939,0.0,0.0,0.0,0
2012,26.902309076334767,20.666852008567627,6.505772690836914,10.241340963744628,0,0.0,3.0,2.1264431727092283,3.0,3.0,2.781610793177307,2.0758659036255374,2.1264431727092283,2.4505772690836913,2.2252886345418457,11,2.620670481872314,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12644317270922856,0,0,49,0.6452529745662245,4,16.613854458008596,13,5.234645953954676,422.59872088648797,0.2660264644123985,0.25843987404984475,0.2533821471414756,0.03628835965356368,0.060816673331184304,0.12416221011655325,0.039701494402728035,0.021115178928456258,0.07940298880545607,0.0,0.0,0.0,0
2012,20.30811405489603,15.459461158541723,7.016215536583311,8.443245621958411,0,0.0,3.016215536583311,3.0,2.0,2.016215536583311,2.8891885945103972,2.003243107316662,1.9081077682916554,2.4983784463416687,2.2032431073166623,13,2.593513785366676,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,33,0.5567567959663474,1,61.1459398292498,9,21.44216039511661,276.62532458890973,0.4616092786860776,0.35390556156443176,0.19998465628468318,0.015397205099747135,0.06156324754012717,0.10767814426278446,0.0461148967226573,0.04614046958151867,0.07693487978101293,0.0,0.0,0.0,0
2012,8.270442048488691,14.101038907772969,9.888572014497349,3.9901812961750895,0,0.0,1.2020778155459366,1.2020778155459366,1.2020778155459366,1.303116723318905,1.2273375424891788,2.2404155631091873,2.260623344663781,2.5414544708821554,2.3010389077729685,13,2.280831126218375,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8989610922270317,0,0,41,0.5736246522304265,4,16.27848509705948,9,5.818961092227031,560.9829512514741,0.3584885949946812,0.4884748577919611,0.20334707053605341,0.0,0.025155261661347867,0.05452047781323609,0.04820554607742557,0.050310523322695734,0.050310523322695734,0.0,0.0,0.0,0
2012,24.2,17.701374717337767,9.701374717337766,8.0,0,0.0,2.3710357950463523,2.185517897523176,2.185517897523176,2.185517897523176,2.2318973719039703,2.1628964204953647,2.2,2.4,2.2,13,2.851585681981459,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.8144821024768237,0,0,57,0.36911374926992774,10,14.715212560775042,16,5.269323534278678,550.8882479655643,0.2809840222171457,0.42495744355474324,0.16462943614902806,0.04363296977554407,0.02719327081691303,0.08958687970377133,0.09569857125668713,0.05628191733394244,0.022976954964113575,0.0,0.0,0.0,0
2012,18.779401728724224,13.869325650114558,6.0,7.869325650114558,0,0.0,1.9346628250572786,1.9346628250572786,2.934662825057279,2.934662825057279,2.434662825057279,2.093466282505728,2.2,2.2934662825057277,2.093466282505728,13,2.2934662825057277,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4673314125286393,0,0,36,0.4337289757295841,5,16.727967884590267,10,5.941925992910646,461.6203196393357,0.29628310689427306,0.42223013586343616,0.16744803076563908,0.0,0.013352326072246803,0.08300200359295176,0.10213042398414021,0.056297351448458106,0.07109370110044036,0.0,0.0,0.0,0
2015,27.48432591837657,36.211911020518826,8.69492146940251,6.631348163246862,0,0.0,2.3474607347012553,2.3474607347012553,2.3474607347012553,2.3474607347012553,2.3474607347012553,2.4694921469402513,2.8694921469402512,2.8,2.4,5,0.7830471183584936,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6737303673506276,0,0,50,0.6619525836774194,3,25.43502617686583,9,11.161147253068787,421.78164425967276,0.3611298428763403,0.31293769624841283,0.1927685865117099,0.14870052353731658,0.03471753928091492,0.09067801049573221,0.029011256520792186,0.036779581107681994,0.042485863867804737,0.0,0.0,0.0,0
2014,21.58271279946238,18.316542559892476,8.733829760430096,9.266170239569904,0,0.0,1.316542559892476,1.0,1.316542559892476,1.316542559892476,1.2374069199193571,2.0,1.683457440107524,2.136691488021505,2.0,13,3.1266170239569906,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,37,0.7031310218804245,2,21.1618484394355,6,7.633085119784952,180.77163577535705,0.45383754334901394,0.306954786675627,0.20263785466577064,0.0653477393337813,0.013189273328853147,0.07853701266263445,0.07194237599820788,0.0653477393337813,0.0653477393337813,0.006594636664426574,0.0,0.0,0
2012,22.551577229596493,12.553123036053801,4.7875078557847965,7.7656151802690045,0,0.0,2.1062460721076017,1.5531230360538009,1.5531230360538009,2.6593691081614024,1.9679653130941515,2.08937539278924,2.2,2.31062460721076,2.1106246072107604,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,53,0.44558460508870346,6,23.172444942032676,16,7.9757375878600225,296.06601352141223,0.29916456312932876,0.2516244605818608,0.18042700106723192,0.06934093313535931,0.07026919632499402,0.07977721683448764,0.07977721683448764,0.04939662892673737,0.050324892116372116,0.01043628369912827,0.0,0.0,0
2012,17.822763549706302,16.732309796405072,6.0,10.732309796405074,0,0.0,1.5669225508987314,2.4330774491012686,2.133845101797463,3.0,2.283461275449366,1.7732309796405075,1.5401535305392389,1.8866154898202536,1.7732309796405075,13,2.7464619592810147,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,60,0.4317578523010337,10,14.350679077385097,16,5.433222619281897,497.12258397137435,0.28588830875676763,0.3173840060289194,0.1877653116228823,0.08479753716153857,0.0724810187454396,0.13446347173349538,0.06581828875926624,0.03432259148711451,0.04098532147328787,0.0,0.0,0.0,0
2012,19.906632800805113,12.357346879677955,6.714693759355908,5.642653120322046,0,0.0,2.9279593609661365,3.357346879677954,3.9279593609661365,3.357346879677954,3.392653120322046,2.0144081278067727,2.214408127806773,2.1573468796779545,2.0858775037423634,13,2.4570612481288183,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,35,0.4822256821986151,5,13.107299274419765,11,4.5227673729417,263.15010422557987,0.36082382822819015,0.35308935585571316,0.15807773413422294,0.07130439469463443,0.030068652352349148,0.10910751941946063,0.08247148468457051,0.037803124724826206,0.04897021471476228,0.0,0.0,0.0,0
2019,25.705158012692735,19.97602303895335,6.510175378106289,11.255087689053145,0,0.5101753781062888,2.0850292296843813,2.0850292296843813,2.0850292296843813,2.0850292296843813,2.0850292296843813,1.787064305305639,1.6210759971793918,2.3360467674950103,2.119040921558134,14,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,106,0.40891340601857357,7,36.77996453759702,37,13.08042107985217,318.6562346079425,0.2680804099566555,0.2878182474071529,0.2813398299073905,0.042714883650875994,0.0888202685272383,0.0624527211013734,0.06908243107674089,0.021357441825437997,0.0592135123514922,0.009868918725248697,0.0,0.0,0
2012,21.42652326090699,12.731744185432893,8.12220929803025,4.609534887402644,0,0.0,1.2682558145671072,1.2682558145671072,1.2682558145671072,1.2682558145671072,1.2682558145671072,2.092697674173157,2.146348837086579,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,64,0.4185464755787094,10,14.465655390730022,20,4.68488837192121,543.1391749627206,0.2692087777721904,0.34191292181897714,0.20508422221104738,0.00851605760530498,0.042770880667541554,0.14960278601588717,0.06838258436379539,0.04702890947019406,0.0384493209845502,0.0,0.0,0.0,0
2012,23.3,17.72754699133153,9.18264097399459,8.54490601733694,0,0.0,1.0,1.0,1.7275469913315296,1.7275469913315296,1.3637734956657648,2.1089812034673883,2.163471805201082,2.4179624069347763,2.163471805201082,13,3.0,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,61,0.48020181597856326,8,14.706215667673245,16,6.344075186130448,465.21429962076525,0.32543306492313484,0.35052089221042904,0.25598425879195613,0.0304300431435386,0.042973956787185644,0.09291338142454438,0.04831617264343016,0.059000604355919195,0.03577225899978312,0.012543913643647042,0.0,0.0,0
2013,20.062996015266684,14.739480697551732,4.579826899183911,9.869740348775867,0,0.0,3.420173100816089,3.420173100816089,3.7100865504080445,3.7100865504080445,3.565129825612067,2.284034620163218,2.284034620163218,3.0,2.857982689918391,13,2.4319307596735644,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2899134495919554,0,0,53,0.41303742925500414,9,13.824682923433766,22,5.012057590300058,318.09718680979427,0.3152137427338361,0.295250613506395,0.27344394565100993,0.05200598552121371,0.04596612198804798,0.07381265337659874,0.04596612198804798,0.05988938768232336,0.0659292512154891,0.0,0.0,0.0,0
2012,20.6442735607921,12.42229057568316,6.0,6.42229057568316,0,0.0,2.1554188486336807,2.1554188486336807,2.1554188486336807,2.733128272950521,2.2998462047128907,1.7155418848633681,1.915541884863368,1.7155418848633681,1.7155418848633681,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.42229057568315964,0,0,45,0.46721278542515354,7,13.400373910500377,14,4.704743979551702,515.8478962525321,0.34484745078033585,0.38611240966011023,0.13180004984269778,0.04254752554438258,0.03295001246067442,0.14427246947134753,0.06045998504719062,0.05630251183764068,0.05630251183764068,0.0,0.0,0.0,0
2013,23.89589716650917,15.883282266792664,9.558358866603669,6.545743966887162,0,0.0,2.0,1.779179433301834,2.220820566698166,2.779179433301834,2.1947948583254586,2.246687093282935,2.4675076599811003,2.623343546641467,2.4675076599811003,13,2.4649846800377992,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,47,0.49268322211859644,8,12.095820566698166,10,4.31949540401134,325.7860215693816,0.2641848910368214,0.33032107504360353,0.2558728874121853,0.00939661985949642,0.04951217675750977,0.12504498062378835,0.027105243343628994,0.04011555689801334,0.05421048668725799,0.0,0.0,0.0,0
2012,26.863527705165428,15.977951842716065,4.7735422112592785,10.918236147417286,0,0.0,3.0,2.204409631456787,3.204409631456787,3.204409631456787,2.90330722359259,2.1635277051654294,2.1635277051654294,2.6452915577481444,2.404409631456787,13,3.0,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,51,0.5936773035758883,6,15.072944589669142,17,4.7419657670923385,422.67688203777857,0.2615322076430634,0.2505816916721641,0.2396311757012648,0.03517831460135437,0.06173287992046604,0.12346575984093217,0.05210576925121001,0.027877970620754842,0.07866033457032168,0.0,0.0036501719902997543,0.0,0
2012,26.38992258532112,16.655469539245686,6.0,10.655469539245688,0,0.0,2.3109390784913755,1.6554695392456877,2.3109390784913755,2.3109390784913755,2.1470716936799534,2.0689060921508626,2.2067182764525874,2.5378121843017247,2.2689060921508624,13,2.7932817235474126,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,47,0.6133685077977559,4,19.166866370913812,13,6.174917534148717,416.62285068254306,0.3068067304572047,0.2986036242487687,0.2001663497475366,0.0713679038685347,0.050041587436884125,0.10828628108220431,0.04429853323583744,0.03855547903479069,0.07219085405480288,0.0,0.0,0.0,0
2013,21.35436378284324,17.541745513137297,7.687381730294057,9.85436378284324,0,0.0,1.770872756568648,1.770872756568648,2.0,1.770872756568648,1.8281545674264859,1.6916508973725408,1.6916508973725408,2.0458254486862706,2.0,13,2.8166982052549185,True,True,True,True,True,True,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,56,0.5200341910460373,7,14.546608893161627,19,4.909710849034273,584.9604357819061,0.283402348352966,0.31195319118884185,0.24781276475536734,0.04815480479872887,0.03920792392570614,0.10334835035918054,0.053483345343644045,0.03920792392570614,0.053483345343644045,0.0,0.0,0.0,0
2012,26.91128488255381,12.735893896807733,2.207681690423199,10.15846366191536,0,0.0,3.735893896807733,3.735893896807733,4.0,4.735893896807733,4.0519204226058,2.8,2.6528212206384536,3.15846366191536,3.0528212206384535,13,2.7056424412769067,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.735893896807733,0,0,81,0.4727751304615042,12,13.211284882553814,30,5.450877032724555,429.18971338827794,0.3207568522289396,0.27026787163796673,0.1743533418613313,0.08717667093066561,0.04140387075384035,0.11006307101907829,0.07809156109353309,0.05957409042810532,0.06865920026523784,0.0,0.013801290251280058,0.0,0
2012,18.07358962300496,13.0,4.0,9.0,0,0.0,3.1415064856219,3.1415064856219,3.1415064856219,4.0,3.3561298642164252,2.0566025942487602,2.2283012971243803,2.4849038913731403,2.28490389137314,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,41,0.48013381321051685,7,11.858484585118712,15,4.586697140255227,319.99228152321734,0.309486291267275,0.3067116542942966,0.2773153382822814,0.005549273945956873,0.02939631601201513,0.10648671615614705,0.02939631601201513,0.07986503711711027,0.056017995051051914,0.0,0.0,0.0,0
2012,18.73330168918841,15.402163594300568,5.402163594300568,10.0,0,0.0,3.134054531433523,3.0,3.134054531433523,2.134054531433523,2.850540898575142,2.0804327188601137,2.2536218125734093,2.4268109062867045,2.2,13,2.2268109062867047,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,44,0.43471964372520816,7,13.869002885785804,13,5.230475107594108,447.43199974783727,0.40767981328308733,0.3373955918616219,0.16565110203459446,0.07099332944339762,0.05037558019181483,0.11527552184277962,0.05037558019181483,0.047328886295598414,0.047328886295598414,0.0,0.0,0.0,0
2012,22.86296820249741,12.55867852981959,6.910749708737125,5.6479288210824645,0,0.0,1.441321470180411,1.441321470180411,1.441321470180411,1.441321470180411,1.441321470180411,2.0234714119278356,2.111735705963918,2.4,2.2,13,2.2,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,65,0.43612177663012247,10,14.355522700794284,20,4.6364299883494855,540.4333071725761,0.27311251436497164,0.33612960834819006,0.21289169539660993,0.014010205402552704,0.036409235849675745,0.1442532210554091,0.06722592166963796,0.04341433855095212,0.04061806353609536,0.0,0.0,0.0,0
2017,22.657638792891483,33.83973877778337,7.5679477555566725,7.4320522444433275,0,0.0,3.0,3.4864104488886656,3.4864104488886656,3.0,3.2432052244443326,2.2108716408890676,2.5135895511113344,2.3135895511113347,2.2054358204445337,2,1.7510776159991956,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1,62,0.6744099737403657,3,26.70243657111033,10,11.693805074311173,433.59723698621224,0.33198853378301024,0.27256078136993805,0.25917029416208265,0.10766801133857691,0.027696676881051367,0.09427752413072156,0.06034345487841282,0.031731075532020744,0.04200286655424743,0.0,0.0,0.0,0
2012,16.737772395873407,14.551630821102002,3.654892463306008,10.896738357795995,0,0.0,2.1032616422040054,2.1032616422040054,2.1032616422040054,1.5516308211020027,1.9653539369285047,2.0896738357795996,2.1103261642204005,2.6690215073387984,2.379347671559199,13,2.469021507338798,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,42,0.4935900151044351,7,11.949050803249085,11,5.2554892463306,444.3291639543584,0.4016018539008723,0.278270451714281,0.19813117044898218,0.08659895718075927,0.06166570109329563,0.12466628043731821,0.06166570109329563,0.04986651217492728,0.04986651217492728,0.0,0.0,0.0,0
2012,20.230676405023527,13.703538004432522,4.864307997044985,8.839230007387538,0,0.0,1.864307997044985,2.864307997044985,1.864307997044985,2.864307997044985,2.364307997044985,1.8,2.0,2.1407076008865045,2.027138400591003,13,2.5407076008865044,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,55,0.4636705860124661,9,13.164823099778374,17,4.573775241388858,504.64310818435837,0.31264333549862106,0.38218274544174985,0.1936793969514027,0.029309647265049928,0.08045952535615786,0.08965429128216831,0.021840230826057946,0.06034464401711834,0.041955112165097376,0.0,0.0,0.0,0
2012,24.247076881582363,15.378830752632945,8.48467698946822,6.894153763164726,0,0.0,2.2423384947341094,2.2423384947341094,2.2423384947341094,2.2423384947341094,2.2423384947341094,2.448467698946822,2.6,2.8,2.524233849473411,13,1.9030646021063562,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6211692473670547,0,0,44,0.4975571628723331,5,18.58350748523008,16,6.512649758849292,398.17361836880764,0.5144811682780124,0.3610034239494523,0.09386230509996216,0.09203005167295074,0.03791137272538715,0.05595093237457501,0.04693115254998108,0.15707150752735136,0.0758227454507743,0.0,0.0,0.0,0
2012,21.637803090611722,12.0,5.003640868474113,6.996359131525887,0,0.0,2.5018204342370565,3.003640868474113,2.0,4.003640868474113,2.877275542796321,1.8,2.0,1.9992718263051774,1.8996359131525886,13,2.2,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.4981795657629434,0,0,32,0.5581003512532405,3,18.31347121335422,6,6.665606937450134,439.111063865642,0.30479241325565753,0.3441223789737846,0.13887838354470097,0.04014563473896453,0.01310998857270903,0.12576839497199194,0.09258558902980066,0.07947560045709162,0.06636561188438259,0.0,0.0,0.0,0
2012,24.080109688933184,13.266422913481808,6.532845826963618,6.733577086518191,0,0.0,2.1332114567409044,2.1332114567409044,2.1332114567409044,2.1332114567409044,2.1332114567409044,1.9065691653927237,2.079926874044543,1.9332114567409044,1.9065691653927237,13,2.1200731259554573,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,55,0.45254444214131184,8,13.980969791894157,22,5.022737355090275,412.45880911594975,0.36637803578068945,0.30329534785632656,0.18895980000757429,0.08645408015879545,0.05435080077882897,0.08645408015879545,0.08645408015879545,0.05998474706992321,0.04449504279772501,0.0,0.0,0.0,0
2012,18.987546038373704,15.255469512390569,6.744530487609431,8.510939024781138,0,0.0,1.0,1.3722652438047156,1.0,1.0,1.093066310951179,2.2,2.4510939024781138,2.6510939024781135,2.325546951239057,13,2.325546951239057,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3722652438047156,0,0,37,0.5826610432772332,2,24.534051321610537,10,8.819555670983833,403.1880039034397,0.4774422618856825,0.4029337572532308,0.10445609175135484,0.16418489837463518,0.029836675375885864,0.07461941637546897,0.029892131247394486,0.04483819687109172,0.05967335075177173,0.0,0.0,0.0,0
2016,23.3,17.394288202777922,9.40142794930552,7.992860253472401,0,0.0,3.0,3.0,3.0,2.40142794930552,2.85035698732638,2.240856769583312,2.121142359444416,2.2014279493055198,2.121142359444416,7,2.4380008709722722,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,52,0.6467719626427249,4,20.72646972463665,11,9.512090902791963,397.06470372043594,0.48107332911375594,0.3464371609835827,0.09926338144268496,0.09091252180372045,0.04963169072134245,0.11155293734490937,0.059951898491936974,0.09434001111361026,0.057982550360307035,0.010320207770594468,0.0,0.0,0
2012,19.841458417657698,18.416691756908712,8.333232972365156,10.083458784543556,0,0.0,1.0,1.0,2.416691756908711,2.416691756908711,1.7083458784543555,1.8333232972365157,1.7499849458547734,2.116661648618258,2.0,13,2.8333232972365154,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,62,0.41248491786527597,11,14.009192909508076,18,5.7549382780045715,457.12781240527204,0.29676339539249674,0.3404637986032295,0.2731770695297395,0.03583829458981357,0.053757441884720376,0.0874008064214654,0.053757441884720376,0.0458953332638013,0.02797618596889449,0.010057038673987726,0.0,0.0,0
2012,25.794477816458404,12.378322769742097,3.7566455394841944,8.621677230257903,0,0.0,3.1891613848710487,3.1891613848710487,3.8108386151289513,3.1891613848710487,3.344580692435524,2.0378322769742097,2.23783227697421,2.5621677230257904,2.3621677230257903,13,2.124335446051581,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8108386151289514,0,0,53,0.41761910330337004,10,13.317398424632213,13,4.838854412900833,494.9662828112989,0.24829920688925233,0.3500481200202017,0.16257923205805813,0.03557561477058876,0.0967709819501323,0.11631765842096588,0.06617329836036054,0.05585238774629171,0.040553545951405826,0.0,0.0,0.0,0
2012,25.0704798568663,14.34819194274652,8.0,6.34819194274652,0,0.0,2.65180805725348,2.69638388549304,3.0,3.0,2.83704798568663,2.469638388549304,2.5392767770986078,2.669638388549304,2.4,13,2.2696383885493043,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,48,0.4714706856611561,5,25.042048979670657,10,9.255221779513136,441.63342450942014,0.2878909305838146,0.30306880429014393,0.272732603670943,0.022708170179120867,0.022727716972578534,0.11361903806943513,0.07575254097744269,0.053024824004864086,0.04545543394515714,0.0,0.0,0.0,0
2012,24.897800826081966,15.211454795782414,9.788545204217586,5.422909591564827,0,0.0,3.3656356126527593,3.577090408435173,3.577090408435173,3.3656356126527593,3.471363010543966,2.515418081687035,2.673127122530552,2.5577090408435175,2.3577090408435173,13,2.515418081687035,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21145479578241355,0,0,73,0.41459118866689315,12,14.186651476091216,21,5.586694079844711,675.9697525799943,0.2481623303423926,0.3259062237159575,0.18894417396944677,0.08887309315158659,0.07405708941030817,0.08147655592898935,0.05555428170577305,0.044448011223835224,0.05184454844643246,0.0,0.0,0.0,0
2018,14.095734719277576,19.178149564017367,8.0,9.05938318800579,0,0.0,1.0593831880057891,1.1187663760115785,1.1187663760115785,1.0593831880057891,1.089074782008684,2.0356299128034734,2.0356299128034734,2.0237532752023157,2.0237532752023157,14,2.1762467247976844,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9406168119942108,0,1,50,0.4887255005047787,5,20.104150380151662,13,7.5062205231791586,213.4625176087586,0.3645353266087055,0.3441514013793201,0.18345532706446854,0.038392522938539175,0.09954429862669538,0.062339439448271895,0.08272336467765727,0.059964111928040326,0.041955514218886526,0.0,0.0,0.0,0
2012,24.921358436747944,15.628080543761723,6.495892608317703,9.13218793544402,0,0.0,2.7520536958411483,2.7520536958411483,1.8760268479205742,1.8760268479205742,2.3140402718808613,2.0247946304158853,2.2,2.2247946304158854,2.0247946304158853,13,2.3752053695841147,True,True,True,True,True,True,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,37,0.5731625949194309,3,20.933830892116937,7,7.398984169931827,591.8559631926888,0.33475831209286694,0.5136467384124026,0.11443606155002291,0.004274936278600885,0.028609015387505654,0.11443606155002291,0.04866815821780963,0.057218030775011405,0.057218030775011405,0.0,0.0,0.0,0
2012,16.018169360120623,16.91854645119035,9.8370929023807,7.08145354880965,0,0.0,2.08145354880965,2.08145354880965,2.08145354880965,2.08145354880965,2.08145354880965,2.01629070976193,2.03258141952386,2.21629070976193,2.01629070976193,13,2.95112787071421,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,54,0.41860233446131495,2,63.77360299920289,8,24.35563935357105,544.9488765483494,0.23184709743200327,0.3475470671247932,0.21170728925280252,0.021544179710401557,0.041683987889602356,0.11381699141920035,0.09508155477120042,0.05480193841279883,0.056206309943999694,0.0,0.0,0.0,0
2012,18.804504765086598,12.360360546490428,6.0,6.360360546490428,0,0.0,2.879879817836524,3.7597596356730483,3.0,3.879879817836524,3.379879817836524,1.775975963567305,1.9759759635673049,1.8,1.775975963567305,13,2.2240240364326955,True,True,True,True,True,True,1,False,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.879879817836524,0,0,51,0.47855493827068624,8,13.520270409867821,17,4.252612722429353,503.4078848352349,0.307506081634273,0.389062813839844,0.16978680786466852,0.04411503782954873,0.08600562784125533,0.11362426630063502,0.011122239089210728,0.0606114371997177,0.023169742823695393,0.0,0.0,0.0,0
2017,16.109579428567365,42.30026149661267,21.310525170077703,7.341316190472805,0,0.0,2.6655262585038852,2.0,3.3310525170077705,2.0,2.4991446938779136,2.7324210068031083,2.7324210068031083,2.7324210068031083,2.7324210068031083,14,1.1979472653069934,True,True,True,True,True,True,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33447374149611486,0,1,94,0.4923945111458931,6,27.87908531292697,19,10.664431466667615,280.08800264628616,0.26584441715110885,0.29087798886828775,0.20564170579262636,0.08523628307566138,0.1001342868687156,0.10709489754688728,0.045304707565428266,0.023446093094202394,0.05354744877344364,0.011723046547101181,0.0,0.0,0
